A2407 A2402 A2301 A0205 A0206 A0207 A0202 A0203 A0211 A0201 A0204 A3101 A7401 A3301 A3303 A3401 A6601 A6801 A3601 A0101 A3002 A2902 A3201 A6802 A2501 A2601 A3001 A0301 A3402 A1102 A1101 B5101 B5401 B5501 B5601 B5502 B5301 B3507 B3501 B3503 B0704 B0702 B4201 B3701 B4001 B4002 B1801 B4402 B4403 B4901 B4501 B4006 B5001 B1510 B3802 B3801 B2705 B1402 B0801 B5201 B1302 B1301 B5802 B1517 B5703 B5801 B5701 B1503 B1501 B1502 B4601 C1701 C0801 C0303 C0304 C0202 C1202 C1203 C1601 C0302 C0401 C0403 C0501 C0802 C1403 C1402 C0702 C0701 C0602 C1502 C0102 C0704 G0101 G0103 G0104
A0301 0.065787148588551 0.0613470776394694 0.0609962543880544 0.224376755177164 0.290207213271587 0.329610892034234 0.332525406657983 0.411172670927405 0.379988999490521 0.437039254715242 0.393222122824706 0.380132178489425 0.421507393368214 0.199046553962927 0.189370520467423 0.25086168889788 0.255133831735014 0.315392815725204 0.343433184551546 0.329917166811667 0.354708711484871 0.499024173349604 0.374317597245061 0.19044791017161 0.165330741627966 0.257327508937137 0.613841605307585 1 0.666884021297421 0.778786507031763 0.799670887434821 0.104328787841024 0.092223773173898 0.0928072446133825 0.0895658601230396 0.0910476846062978 0.050898923428901 0.139918695710398 0.167979287026889 -0.0248767110835334 0.0443665200985846 0.079499819432638 0.0432214696563578 0.0872681434358034 0.0195664258018659 0.0369783166677109 0.0820039948862367 0.096795043683493 0.139886931758421 0.0551986418106283 0.0473079900385875 0.0849083587756921 0.133873857196262 0.0331666800035375 0.0141679076294099 0.0162106888139278 0.204903526418912 0.0307658714645993 0.229844054828385 0.116558713287599 0.369045836572122 0.281207377803269 0.121206626553734 0.377050685397191 0.161047704459402 0.169205333371014 0.186349358595703 0.223264880959756 0.331770408838464 0.404497432186316 0.267138480929811 0.153718023574304 0.0945676513519937 0.11302674436293 0.119926333714323 0.224823480933468 0.199042583683114 0.26507157785725 0.197794727182505 0.224028020161416 0.0189414386703662 0.0813945088830974 0.056924261474121 0.0603664084325341 0.077678085096393 0.0762416540359134 0.124921791878483 0.22196171520125 0.163077400626639 0.335615443937993 0.0942599368565054 0.215575451000731 0.160720172439591 0.164658421321953 0.211819286352643
A3402 -0.0054820850846665 0.00532875044084611 0.0157015558284602 0.145331670605189 0.210475794613517 0.0712265534964234 0.0377399368555508 0.0952319313852077 0.0806538459891677 0.103010081247722 0.10311997780074 0.351905713546965 0.318071127634563 0.423566170646696 0.533049798025233 0.621903813209818 0.613839807286695 0.621703819018559 0.171956261224482 0.164016762492989 0.114953618577759 0.220505618689675 0.100305375902244 0.4287512082159 0.479976363652877 0.514478484524275 0.522280156957899 0.666884021297421 1 0.794557392421298 0.799377290267127 0.105555178099429 0.0800712986236969 0.0421465517879623 0.0391233137025102 0.037844839380144 0.0747598834926688 0.110275647880695 0.117781954210009 0.0153146255723591 0.00588113634824015 0.0346958861584301 0.0125305713235188 -0.00157024161421929 -0.0222695157601411 -0.0152722248053595 0.0472952071220931 0.0606886747679135 0.104666862270977 0.00113954081137764 0.0460621187880202 0.00275427086609847 0.0505968538830786 0.0294609992175813 0.0189485152162777 0.0221597384873016 0.084275256113426 0.0493583441280759 0.127260319529413 0.0145504741512039 0.0885388292318007 -0.00793232565934596 0.10140038171264 0.310687698616827 0.184092312092378 0.156299363651658 0.195441022074977 0.0267060973796191 0.0819500976600819 0.215494872109978 0.166276677941749 0.147555993719064 0.134932865635865 0.171628378751327 0.169510899086166 0.19214856793 0.193664359167023 0.217889585198661 0.179460970092902 0.223293382201813 -0.0306348733378876 0.0896292565772432 0.0854120186964364 0.0702652805141343 0.00164956711145909 0.0111954484274174 0.0064884661442434 0.063696280482748 0.0750613253527987 0.218436002208262 0.0685639825032474 0.122051439000365 0.0283998064508792 0.0325144389819467 0.0465295687798673
A1102 0.0188585364953797 0.0280726497736656 0.0383059312297787 0.194705592718554 0.253155774539472 0.109751449945683 0.0759486970001982 0.132041753039647 0.134173283863458 0.150372719213835 0.161576203042763 0.35320979101641 0.318766534436564 0.222212327059072 0.251550644168166 0.277269892987247 0.3530811631046 0.421249801207693 0.173663612834431 0.132076118397284 0.152165955982525 0.191906906389301 0.169759472480648 0.233633643402911 0.197115816185705 0.20920080899298 0.688392326293737 0.778786507031763 0.794557392421298 1 0.99694805888956 0.0402470834564474 0.0552993267822784 0.0686688365419853 0.0815500252955927 0.0744811059234342 0.0251329669814018 0.0493341531019314 0.0789167795504442 -0.00637169952206513 0.0480567677029574 0.0778945433837847 0.0445767984240063 0.0447143603939175 0.0370425588911383 0.0538361173868765 -0.000651562326889852 0.0746440888907466 0.0890627647903837 0.0515705076277803 0.0808172357832927 0.0755864862323115 0.0760804257446897 0.0385205283186689 0.00169085402747777 0.0138887337515802 0.1538045460461 -0.0146747921912181 0.0360052241023937 0.068429192877953 0.149222358022791 0.0733932757998827 0.157228817010297 0.292068426567001 0.240784438041194 0.204734920874168 0.241109964449439 0.0866687291263797 0.145855208789581 0.121171689270725 0.15553489751538 0.143628251814605 0.12903985776357 0.130790179241611 0.133475009751148 0.169084285500735 0.173100224351333 0.20091395688708 0.143519546034924 0.148134535289244 -0.00592409041628047 0.10669852931958 0.100884889121891 0.07944207854866 0.0340502505481553 0.0377566341416938 0.0562546905833474 0.136327481332749 0.0981807572676615 0.243926209559428 0.0813733965041155 0.189649157181799 0.0773317200057885 0.079356659605816 0.0845076599245853
A1101 0.031174983722162 0.0371633950526716 0.0468034387655229 0.205924957667291 0.262794155298229 0.11771459899627 0.0835281570130176 0.137273789101381 0.141047062584356 0.158548322049563 0.167984763605651 0.37263376123855 0.337808844668958 0.233633445842297 0.261495677173975 0.291122432941101 0.366209344178637 0.432842805950096 0.201445275995 0.160544783596042 0.175807230744898 0.22996054534683 0.183516840492953 0.241899453031744 0.205632124695243 0.226812393623065 0.692240031095486 0.799670887434821 0.799377290267127 0.99694805888956 1 0.0460535982023425 0.0557957625261923 0.0667320195857806 0.0789479821326597 0.0721197374206439 0.0327752718335021 0.0614017373380282 0.0915671539023063 -0.00538457385805973 0.0452246660194833 0.076913580322102 0.0426374306102633 0.053443346117563 0.0393254012130771 0.0546482949234757 0.00584495880112374 0.0843563967578382 0.101367059447148 0.054029015114547 0.0803295276698548 0.0769052855093128 0.0847633890310804 0.0388339784119607 0.00798476508776725 0.01885938523515 0.164629302219488 -0.0113813516774013 0.0467650139021338 0.0700220636687475 0.167242486763787 0.0901343703509888 0.164170088634832 0.317641849605281 0.247522695502377 0.215895314421891 0.248100838833601 0.0984547998078882 0.16051155653673 0.13595860662105 0.16336759382234 0.149513368515877 0.133125512383525 0.134021407177075 0.137522219948233 0.177898551895904 0.177102646086998 0.212136228869273 0.154565457592508 0.157958402012827 -0.00153281481876529 0.112538978033138 0.101652279665826 0.0826307169360176 0.0401932624143683 0.044687200113183 0.064768623074432 0.149012392909151 0.105971532516586 0.265922377497432 0.0806272961864763 0.200319020677959 0.0878415519824249 0.0898604962716036 0.0992678598435224
B5101 0.120080256591347 0.131890901690798 0.128747004733664 0.192088760211381 0.352538778893887 0.231756958818538 0.109633585084772 0.282620206821493 0.303917968335625 0.2690870983565 0.207007851137825 0.0377635103003967 -0.00347564500464954 0.115905709572008 0.0423195802786822 0.075817258174363 0.0644485301521206 0.0823982307551693 -0.00399711528726194 0.0652593441708007 -0.0206996832777652 0.110952457224594 0.0243718235111355 0.330313541087594 0.0729191390026826 0.0572726641676594 0.0685310507463255 0.104328787841024 0.105555178099429 0.0402470834564474 0.0460535982023425 1 0.655622818035319 0.576203915376673 0.574735053183643 0.590855606605549 0.651200077703852 0.580478923964796 0.606549832985862 0.548743644091149 0.521143283019529 0.536784342069975 0.567598767919931 0.0931355309125096 0.0499707924907711 0.107249998130404 0.0839654335367759 0.0446890294127676 0.0740317574053243 0.304128341417504 0.0173935382052799 0.0794073846712168 0.144916032227386 0.116927796348244 0.14990047622528 0.1535857916541 0.103168828545677 0.196364221196359 0.284505505977421 0.466352497486242 0.424844290590368 0.112334892593535 0.190323863336107 0.237632286414834 0.120170841516311 0.0756077393413441 0.114900139405881 0.0287289433382803 0.00858789513872483 0.102469437507996 0.14575149095556 0.241850872615819 0.292044056845847 0.273630421549581 0.274279081716688 0.286668726982103 0.252180224861241 0.428795749709356 0.29233950879271 0.322058095605093 0.102580633130477 0.182805825844356 0.197636593902637 0.15282445424377 0.0920808473956187 0.0931435200711379 0.0762689733544667 0.0933829351474348 0.32795399569686 0.350103436820697 0.140222097992131 0.191534030470137 0.0483948629025399 0.0459938104159837 0.0580123753429085
B5401 0.00898841080278511 0.0191115773714281 0.00889426114377557 0.158118614452004 0.246263752905548 0.142634579944102 0.0647311506232067 0.205737612191254 0.203964295173943 0.187934241607267 0.118839889019171 0.0525059992250087 0.00620481244337017 0.029804733386698 0.0318653837982474 0.0623801982676084 0.0460341551493005 0.0728834987286929 -0.0316669893565679 0.0330742126207353 -0.0252885567465464 0.0901356166681845 -0.00368216908481695 0.199596257014644 0.0238537715839071 0.0251127893343047 0.0571304250261434 0.092223773173898 0.0800712986236969 0.0552993267822784 0.0557957625261923 0.655622818035319 1 0.913714563926215 0.938747797029639 0.937360943581822 0.613128893735037 0.612467503390366 0.635814641393839 0.574369393000073 0.537540414296573 0.586529531428116 0.602693890344777 0.0212042304930238 0.00640914008931275 0.0628678972092083 0.0572665953821686 0.0080102750334459 0.0321254339297274 0.104535773036019 0.296768311372196 0.316150366920527 0.316636259918607 0.0694827416328913 0.0118174559618004 0.015085141647454 0.06880263099634 0.0976262199911468 0.229484601486373 0.158559770224868 0.153858139575138 -0.032077756495675 0.0109833105779959 0.0802764083891 0.0169729960700541 0.0145181172127431 0.0517954561256558 0.0245944482630669 0.0146328906064565 0.0957568731478125 0.130898509289009 0.0905513167933615 0.20108838458991 0.175250733833077 0.172159199747748 0.138194235111569 0.140427079885054 0.229539791126234 0.169757377336732 0.229770362867807 0.0271631733685592 0.0649999064359403 0.0618100748437826 0.0614681684792386 0.0580294931385143 0.0653402163263293 0.0520298957515179 0.0397640865713723 0.14933676114746 0.180998497963846 0.0521199771822137 0.102466778242343 -0.0175196024135748 -0.0194972747649792 -0.00374457400694328
B5501 0.0137849264226076 0.0095969089312085 0.0175860078217467 0.136173387670735 0.182476368094187 0.0767150217436745 0.0564984671093465 0.187151459095897 0.143726602702251 0.126161164815809 0.082783048130157 0.0583623183869227 0.0515365869061577 4.65955884552173e-05 0.00440221174921287 0.0599498013066718 0.0367588183989605 0.045423441494448 -0.0119086408737883 -0.0243286377812815 0.0308171296953099 0.0282163607999071 0.0521536086121936 0.0904009564795093 0.0188275780924287 0.0146801249157912 0.166270300431347 0.0928072446133825 0.0421465517879623 0.0686688365419853 0.0667320195857806 0.576203915376673 0.913714563926215 1 0.981451427142826 0.983285498008626 0.59222484754548 0.567743668781005 0.564768826816742 0.552163618978196 0.652870959511917 0.667004295492715 0.689115274535703 0.0603175116344623 0.0259298381264443 0.0967275971373543 0.00687388039672815 -0.000251476698916595 0.012577877492061 0.107307412874635 0.340477212967356 0.328936219545799 0.276573565022382 0.089002093693764 0.00362640650469133 0.00820532214438149 0.0460689363244479 0.0820218963770103 0.175802272424183 0.144017505261304 0.138251382150799 0.0107728329098703 0.0511830915231593 0.0874594760592163 0.0387997103645134 0.0336752698549641 0.0553475808542125 0.0713107113865389 0.0941527395982536 0.124287271665181 0.162268974106702 0.0515303402934171 0.153806692075593 0.105338357966864 0.101831507031598 0.10146789265287 0.148456304902465 0.131739662976292 0.0963861080192849 0.113411170265258 -0.00471586276137623 0.00951375833124435 0.0471493492973357 0.0408133830952707 0.0504469232053663 0.0505274688197375 0.0372596370395649 0.0711323739931223 0.0933922097319713 0.146174896199077 0.0623468057217278 0.0831927157239379 0.0276657392785951 0.0277817173652131 0.0373572630118839
B5601 0.0103871778806391 0.0137382564231907 0.0163601288500781 0.149852863424009 0.199686155353934 0.0923269238317562 0.0644347053566377 0.184119107064089 0.163334362878424 0.141501884715576 0.093056292025552 0.0648709556017809 0.0518586540777111 0.00637020828800496 0.00984306985377647 0.0602437674207664 0.0401171293599025 0.0651029755282034 -0.0196255540334514 -0.0199749202291653 0.0210494517120622 0.0303371275013658 0.0424646826322932 0.124195326642697 0.0165008229817406 0.0115167088654858 0.113421590080983 0.0895658601230396 0.0391233137025102 0.0815500252955927 0.0789479821326597 0.574735053183643 0.938747797029639 0.981451427142826 1 0.995602016727171 0.599363158002421 0.587662595651998 0.590506793231874 0.560221193813701 0.615444841933988 0.659424489050078 0.66668832383816 0.0490910300464689 0.0294417804650037 0.0907635266238652 0.0281481843331008 0.00685451494342182 0.0205287681369243 0.101169837621838 0.342531239252852 0.334725927103092 0.275332785703538 0.0795106332905536 0.00350086076835759 0.00800430289950839 0.0594564856229416 0.0773440692486621 0.165143303971317 0.135581864121084 0.139442345646517 0.00965037113433783 0.01300672293032 0.0573568080043703 0.0304846152665386 0.0324713505218817 0.0464588998706769 0.0672636897323307 0.0823323998060331 0.114349786091501 0.141903007372467 0.0408517726809754 0.153617261081842 0.0930433474195889 0.09021215271127 0.0793512847335941 0.118864433650158 0.121320459593449 0.0830542243778781 0.103930942113112 0.00696158264402922 0.018707402852158 0.0395201742948783 0.0358143527055812 0.0607441410560911 0.0609386112720437 0.0468702185143435 0.0641186013089481 0.0905856401634666 0.132070996009495 0.0588589069950432 0.0871582976265882 0.0158577835380534 0.0144417873585961 0.0239416341290772
B5502 0.0119965962512604 0.0150320631712485 0.0200304611112129 0.149411429860755 0.210060055706104 0.0910083848565712 0.0645237361778176 0.187207262929694 0.173590477158884 0.145636789446181 0.0960110342407791 0.0648378828107986 0.0553233325910134 0.0054874513839694 0.00665409698586787 0.0534176808471578 0.0306615565946968 0.060090331393763 -0.0163025196793319 -0.0266789966226693 0.028829801504541 0.0284498213021806 0.0595281602537946 0.131962117871996 0.0087704202117059 0.006085891289248 0.116132646350207 0.0910476846062978 0.037844839380144 0.0744811059234342 0.0721197374206439 0.590855606605549 0.937360943581822 0.983285498008626 0.995602016727171 1 0.610069673123474 0.593488945530838 0.595004614321593 0.56371367712703 0.622502197240351 0.661867732077048 0.674244628181489 0.055822636288181 0.0250458607381063 0.0886445272339511 0.02387085568134 0.00368754923572704 0.0171151739502659 0.107444207705982 0.324790497383704 0.32856739522072 0.266499174412721 0.0731223725681181 0.00473255281908851 0.00946239537654131 0.0588722164550618 0.07193483447233 0.162120987259851 0.150177391779542 0.153389004741253 0.0162539754294038 0.0324177666307286 0.0586387083915154 0.0447151319146602 0.0427728952855753 0.0527880725532227 0.0637351225348053 0.0746437780699627 0.111391836840708 0.125452087454564 0.037658533411215 0.147800726272903 0.0818815907948459 0.0799104755234866 0.0812072095214501 0.117812889779938 0.125727891098804 0.0770443464147368 0.0942554085455763 0.00439860364305015 0.0164307560338966 0.0399652672890902 0.0303660265960552 0.0520161474446813 0.0507367408201113 0.038683307198057 0.0694160395050758 0.091862848271796 0.145879355567775 0.0500388387293035 0.0807504735840935 0.0220831609370047 0.0211145243690373 0.031402512348377
B5301 0.246479021765859 0.202845135474195 0.214576707120929 0.202577444612405 0.145332034293516 0.16484538008126 0.162514765957252 0.10495721534655 0.130193255058556 0.141978001851029 0.156655754343358 -0.0223278204074072 -0.0232803228399113 0.00558125105814608 0.00734787619901449 0.0931855606348941 0.0648179816571279 0.0979655835121973 0.114003817492753 0.149561841640636 0.0966813020435772 0.185979918277901 0.232284255252354 0.193599606069193 0.253738718416294 0.162906061715205 0.00193843585190104 0.050898923428901 0.0747598834926688 0.0251329669814018 0.0327752718335021 0.651200077703852 0.613128893735037 0.59222484754548 0.599363158002421 0.610069673123474 1 0.841393541867822 0.845196266947008 0.752870398806066 0.638658266408425 0.693077628348429 0.703959087088653 0.116835968376388 0.122097848696645 0.101657178441385 0.131525048126899 0.205782449231199 0.204973677360965 0.062068886543856 -0.00835258876489164 -0.00957596006309965 0.00728178008985452 0.14887409903262 0.203987109214677 0.201115546746268 0.119560699213151 0.114486705174971 0.211357168630536 0.0660271350866648 0.124019349201091 0.231862445491413 0.154907842143182 0.242981375696315 0.307958363442076 0.38392768656604 0.377761651970057 0.153581090901597 0.168660336959683 0.25886480978408 0.241968277296792 0.276056403732158 0.315971337054796 0.290696294085813 0.292402016782612 0.353038543471173 0.324345307160291 0.331981904120108 0.318886222350138 0.339392250317887 0.188780511573645 0.253297296452604 0.257077353119333 0.216601066273878 0.156921637284464 0.158528246698623 0.182870296111377 0.177920252511326 0.195482147256358 0.172836887805495 0.130544951788534 0.233242831369129 0.0956894957158329 0.09623420505705 0.102876552282909
B3507 0.186437858371723 0.16300543609835 0.175449902341881 0.186245908590849 0.14890942334032 0.134658395456378 0.129035639558779 0.0944620030999285 0.120718242723073 0.136505800206363 0.149471955531262 0.000593919681179197 -0.0144592954727168 0.0243313612057791 0.0245634495444443 0.110929341391585 0.0820667149252545 0.120297202641254 0.324689660997383 0.356506502886392 0.389847213120864 0.455661959278298 0.171058068310815 0.187297103022845 0.221183560834607 0.322522129511292 0.0421750356097574 0.139918695710398 0.110275647880695 0.0493341531019314 0.0614017373380282 0.580478923964796 0.612467503390366 0.567743668781005 0.587662595651998 0.593488945530838 0.841393541867822 1 0.97346515246145 0.721933814426723 0.595793521401912 0.653628098527807 0.667178493049753 0.110550085814017 0.124366401058104 0.105102893896168 0.287583930410667 0.14688072429727 0.183927039255943 0.0235959525295567 0.0135838773771172 0.019996229440617 0.0370810120219209 0.154959065080223 0.144302756650392 0.151928249431665 0.154350349137446 0.135902164597036 0.234329860558491 0.0302314128586772 0.0636475862064364 0.137331309795046 0.126083873383978 0.274468025238075 0.228352498394781 0.184811344837683 0.193982856640748 0.372256329195851 0.420824108360108 0.538572122708036 0.49215807187429 0.265314068227025 0.346710574777028 0.319946630318287 0.32258785728393 0.490839913500189 0.480133723740405 0.425020399348431 0.445247310238371 0.470179002956534 0.153582602809503 0.214439990860014 0.217735621176919 0.193895011146325 0.244316304915045 0.246931217714575 0.320673623415723 0.262587838229629 0.195762227107319 0.147878276523276 0.151244672303296 0.264456595028721 0.100962902857249 0.0998139806791716 0.109519394708121
B3501 0.23391493809718 0.21903473040166 0.221558162664919 0.238323163687088 0.189536553718041 0.196806313796791 0.171658797775339 0.136970680282164 0.173590895707114 0.191257324708386 0.213207015243866 0.0426388584440269 0.00711010070208812 0.047431548734469 0.0382233751861776 0.112374274337923 0.0866795175162417 0.140177242279372 0.279325218134644 0.338350653781613 0.342881528297131 0.441841993565713 0.193773332135548 0.249117123001858 0.238156541822059 0.312051446739518 0.0663350926331796 0.167979287026889 0.117781954210009 0.0789167795504442 0.0915671539023063 0.606549832985862 0.635814641393839 0.564768826816742 0.590506793231874 0.595004614321593 0.845196266947008 0.97346515246145 1 0.732516050980079 0.613230154228238 0.677928290451443 0.690469144654923 0.13477636540253 0.155496158846666 0.131521790521516 0.293968033802616 0.197478168829842 0.230443010777886 0.0357346937300711 0.0165241134844881 0.0309000420195866 0.0664176762585686 0.174176923998479 0.173224474352721 0.18622885894846 0.202223226406026 0.16087959441106 0.274902363435255 0.0344268248261099 0.0869158230348257 0.169067633958797 0.161534186684841 0.285976971728649 0.2725610957369 0.205088687140354 0.237458341553353 0.354328145676618 0.392900619287463 0.483889933379181 0.463589712193691 0.302290127247728 0.371970084283043 0.354032318872271 0.358702992166345 0.484843767255121 0.478412898682376 0.449240158064347 0.459755408082505 0.489034320375408 0.199509609637439 0.270023687334037 0.237105748899373 0.223244934335003 0.26516620679679 0.268845619494413 0.342817388994963 0.296465494177537 0.258800338623686 0.184853143730668 0.179380808454831 0.309336448346958 0.137729713483367 0.136555578582432 0.149709760383711
B3503 0.178892341512744 0.199921137664535 0.202345334017059 0.427386757342362 0.252191499284573 0.336391444477107 0.379673140344952 0.186025692126741 0.255768387115311 0.29954407849016 0.378814692307516 -0.0378797761745613 -0.0363535798788365 -0.0199350219533823 -0.0166195540678531 0.0588582712401831 0.0365966610353047 0.0533229515957195 -0.00454371851992743 0.0399553283290673 -0.0251097701607117 0.0177279144950245 0.0641998803565249 0.286472174962244 0.0906744840232115 0.0550729429647326 0.0799240418307719 -0.0248767110835334 0.0153146255723591 -0.00637169952206513 -0.00538457385805973 0.548743644091149 0.574369393000073 0.552163618978196 0.560221193813701 0.56371367712703 0.752870398806066 0.721933814426723 0.732516050980079 1 0.830196004175524 0.886415582669431 0.888584869448395 0.18848455218566 0.428870883291794 0.321061513662996 0.0598290465220843 0.0684810306873659 0.0680705100814991 0.0743074947201995 0.0185551316455677 0.00563459125588049 0.0306608274636127 0.429108528229731 0.330473797729753 0.331554715503958 0.167897171936169 0.398100391396147 0.47853205809003 0.0344697570569296 0.100665041753723 0.322838582064831 0.248455991657366 0.265380694749943 0.169471176309783 0.0802288505615999 0.0499484083745891 0.0664796293690477 0.0728025190576253 0.145635448626668 0.189376593175136 0.534657628924981 0.595746088172028 0.578720961821904 0.587983654169287 0.199221506927135 0.275374353942574 0.332254588183159 0.348705994406947 0.387812353053641 0.287052580891636 0.354494282788073 0.368327769882266 0.446366393918366 0.309588498127912 0.311555665472819 0.296331446420451 0.361677769253774 0.353428291462666 0.312972962362128 0.42488719804975 0.504415331385979 0.420042592555053 0.421609940785072 0.421293579070113
B0704 0.171750792665509 0.185026139787485 0.194605131247751 0.381918117696122 0.256147208774103 0.270909599656657 0.335369455768424 0.254554660084954 0.254205856742902 0.267714704108099 0.355560560011497 0.0449623888194944 0.0558449048419207 0.00379381129814646 0.0104491365087986 0.0555075706308153 0.0249619720671091 0.0170375161311689 -0.017401108352049 -0.0344169241605341 0.0496706908032037 -0.0088613799070367 0.177763109601464 0.213036148782321 0.110977537637456 0.0596467365090388 0.319046182822219 0.0443665200985846 0.00588113634824015 0.0480567677029574 0.0452246660194833 0.521143283019529 0.537540414296573 0.652870959511917 0.615444841933988 0.622502197240351 0.638658266408425 0.595793521401912 0.613230154228238 0.830196004175524 1 0.93457569499331 0.970725176227372 0.252913939576851 0.37208107392235 0.349459364441403 0.0330755182752945 0.0873561621157534 0.081046141692561 0.132854554100821 0.0590787794140371 0.051876531021422 0.0441995926832153 0.372158294171112 0.238079241416023 0.242466727891768 0.174487246966635 0.366675068678938 0.489795758493666 0.114656736531762 0.155291662658982 0.281012024164043 0.30590338813226 0.271155547853344 0.184592288477952 0.0654694765683483 0.0804438083822792 0.122847469585022 0.174976028169959 0.153286918490239 0.258970867375308 0.424305015883895 0.465432211720798 0.45409230679179 0.461962676391677 0.192529277311827 0.28050953323192 0.252946007531784 0.295850405522056 0.279449373143083 0.184645947054597 0.22802126924626 0.271585493688262 0.338931615913448 0.273517391642813 0.266664611311197 0.25125920142575 0.361787480982475 0.322506598659045 0.330470338561095 0.398050012749785 0.428400146695215 0.413821324842323 0.418116188943988 0.413596934990369
B0702 0.183430688161895 0.200795544310393 0.202033518746396 0.385735647690081 0.237705925441048 0.283886609405681 0.355205023379582 0.229890594025025 0.25400386289297 0.281940290248238 0.364500546636871 0.0458766990056841 0.0383266971626905 -0.00747323154777155 -0.00225652001615323 0.0875451692970727 0.0620195744971949 0.0524712659013764 -0.00436301119709006 -0.00418435524502195 0.0222997763652701 0.0282444059101764 0.149421286355576 0.248990512455585 0.100068193571604 0.0539890325412715 0.203753366971885 0.079499819432638 0.0346958861584301 0.0778945433837847 0.076913580322102 0.536784342069975 0.586529531428116 0.667004295492715 0.659424489050078 0.661867732077048 0.693077628348429 0.653628098527807 0.677928290451443 0.886415582669431 0.93457569499331 1 0.963294577406421 0.2685606096737 0.402253328534297 0.339058286270093 0.0499556764309259 0.102463070458538 0.0995305460175184 0.120849712414134 0.0817475910313371 0.0492769343761024 0.0704136234362035 0.416900481999604 0.278837004499617 0.283412000136486 0.200496020365873 0.402277693278989 0.481424680371337 0.0899121777895378 0.148985505810311 0.296969231879682 0.239327292740186 0.292528470891391 0.171749551034839 0.0726994874323921 0.0634209845781687 0.143083180105579 0.159609198543353 0.171841523012522 0.23857438907989 0.468223625175586 0.511541523533744 0.491141419287226 0.498925113630297 0.17415772628628 0.286937483932662 0.251873074956023 0.305315190451438 0.308507197798326 0.218541360948839 0.264107494773393 0.299728460547635 0.374313176202524 0.30963974880771 0.306743346157682 0.278611506055176 0.359343270976205 0.317334890349942 0.33288842192824 0.428337350822198 0.463630421239294 0.416372828460249 0.41965885878447 0.421365368262704
B4201 0.197620581438317 0.209264716850655 0.215672019257508 0.398743417867556 0.261196263676184 0.295569401310639 0.346619873759631 0.249446344245313 0.270779396759813 0.283930007785844 0.36464329813768 0.0412850217468073 0.0451144606367479 0.00687749394558025 0.0104117314388406 0.0616294791491392 0.0308430682220843 0.0380716919507034 -0.0232342289180224 -0.0218363580069224 0.0378201424865836 0.00096711315976384 0.16960806085562 0.24554965656399 0.119966077176587 0.0675901120047925 0.277012300498714 0.0432214696563578 0.0125305713235188 0.0445767984240063 0.0426374306102633 0.567598767919931 0.602693890344777 0.689115274535703 0.66668832383816 0.674244628181489 0.703959087088653 0.667178493049753 0.690469144654923 0.888584869448395 0.970725176227372 0.963294577406421 1 0.251606301670133 0.378296595113643 0.340065325759261 0.0575033398082492 0.0861574011327737 0.0814513169914402 0.119137592208475 0.0611796967433816 0.0494897513766578 0.0467143215627195 0.384231550256806 0.260848366143274 0.266078674275392 0.178982873433082 0.376820603830547 0.505926946017053 0.107845669372104 0.148471576422355 0.285676778290727 0.282744607156435 0.26366156749214 0.200242544272758 0.0776523427173984 0.085262611954091 0.125295737973651 0.171285860080827 0.168493506154496 0.264112757567141 0.42693033451523 0.483445349158923 0.459650804146112 0.468589229684533 0.186009637135617 0.292818936898306 0.253798313456501 0.292347455289953 0.291914908690778 0.213653943861813 0.258984196143258 0.28274932614158 0.349042628032806 0.296480668216396 0.292667992152157 0.27944206391316 0.35916790346374 0.324945989905494 0.312093285030166 0.419306402035513 0.43863979752492 0.416625795649483 0.419493510419555 0.414983413617234
B3701 0.290978357920817 0.267986058849236 0.294630370512863 0.247994825029131 0.263379216466055 0.193723707836299 0.216925552429585 0.178691089873011 0.228343298641355 0.237211954953553 0.287270897553541 0.0793514338797075 0.0636878723353373 -0.00314903924572656 -0.00627844922589956 -0.0321139410297291 -0.0338415308475844 -0.0400975919603143 0.0312985396773993 -0.00747116269221323 0.0401768232660067 0.0574593761574419 0.249999018480134 0.119517481189388 0.121418080697657 0.0768385201380813 0.123849190290529 0.0872681434358034 -0.00157024161421929 0.0447143603939175 0.053443346117563 0.0931355309125096 0.0212042304930238 0.0603175116344623 0.0490910300464689 0.055822636288181 0.116835968376388 0.110550085814017 0.13477636540253 0.18848455218566 0.252913939576851 0.2685606096737 0.251606301670133 1 0.52092208554392 0.574684911614398 0.437844525330296 0.493065759172633 0.483765193464077 0.464534882019878 0.355749064463175 0.404674464187237 0.384212654697105 0.227763777833855 0.180756218547328 0.188236003718429 0.219017608046427 0.466584864130364 0.454674554084968 0.132009553795148 0.199890236955142 0.293745805484317 0.250151563066192 0.335433647724288 0.313606210226957 0.151797809453127 0.146371565197581 0.195382304378772 0.173694098451151 0.0877833176443911 0.12565898325388 0.285232439458863 0.242347846157049 0.26292726960737 0.276540994543185 0.200078825727845 0.183576334438088 0.198292894054009 0.32699038900199 0.231101708709771 0.196178192559477 0.214205557261886 0.206930386321383 0.205719538577021 0.269977687668001 0.279303176954846 0.215412300248623 0.306383726102094 0.204797818516349 0.342599918814794 0.263598626639503 0.494878197335743 0.294255019868758 0.297064328672941 0.310406408214162
