A2301 A2402 A2407 A6802 A0204 A0203 A0211 A0207 A0206 A0201 A0205 A0202 A3601 A0101 A2501 A2601 A3401 A6601 A0301 A3402 A1101 A1102 A3201 A3002 A3001 A2902 A7401 A6801 A3101 A3303 A3301 B4601 B1517 B5801 B5802 B5703 B5701 B4201 B0801 B0704 B0702 B1402 B5501 B5601 B5502 B5401 B5301 B3503 B3501 B3507 B5201 B5101 B5001 B4901 B1510 B1503 B1502 B1501 B4403 B4402 B3701 B4501 B3802 B3801 B1301 B1302 B2705 B1801 B4001 B4002 B4006 C0701 C0702 C1701 C0801 C1502 C1202 C0202 C0302 C0303 C0304 C0704 C0802 C0501 C0403 C0401 C1203 C0602 C0102 C1601 C1402 C1403 G0101 G0103 G0104
A3101 28.8430667578883 31.1518057261533 31.6870557168065 22.8461900543614 20.9336833834851 27.6081111269859 21.871883778038 25.541250948221 22.8513019322751 24.2017891900578 23.8148609065852 25.113585964573 25.1056607162608 28.3212746888271 29.0997250846121 24.50434043185 23.6917158517487 24.1545502959587 20.495365329752 20.3302164277708 21.068495437501 21.068495437501 21.8659072530732 22.2346261493194 16.277994348199 18.9693384175622 13.4585177489945 16.7882994969711 0 7.53673006017862 10.310790464363 31.8469668885437 33.1056943742311 32.1811015970554 30.7542858801826 30.0868110639862 29.3047760612498 34.8431399273946 34.946152864085 37.5668271218105 37.806387026533 35.8677947468199 34.9593749944132 34.1240618918674 32.930455508541 32.2158004711974 34.8483729892803 35.8907244284648 33.4827298767589 33.4827298767589 37.4695409632944 37.353141768799 39.3394039100747 40.5080806753418 37.9615753097787 37.1062649696786 35.1399388161107 35.6964970270193 36.7018310169942 39.1065518807271 37.5124366044116 41.3861534815692 36.6202853620777 37.6869234615934 34.7252660176996 33.9557476725223 30.991051934389 34.106335188642 36.2267980920202 34.623061678598 34.4784990972635 29.5880026362037 31.0675135793002 34.1230406030881 31.9991843646053 32.7969846174919 31.3097716376214 32.4412222334486 32.3219971536414 32.9842629143051 32.9842629143051 35.3366764141734 37.4467675507513 37.5633970774742 36.4692020751757 36.0734694755023 29.4635503631181 30.0642345653436 35.6966567061959 29.8062107621885 32.4902092944936 32.4902092944936 28.3541090496598 28.523257177258 28.7464658697378
A3303 29.3017542136985 31.5769742058988 32.1051366606654 21.5672459994316 22.5635857079499 28.8635427485955 23.4366294504991 26.8933411832743 24.3531989685134 25.6246541440075 25.2595308745036 26.4875159273194 26.2125256318425 29.306942863424 28.1067909943487 23.3165263279074 22.4609683673701 22.9486383038297 21.8371770153562 18.881615396994 22.3759647836691 22.3759647836691 23.1283419206825 23.4772421719417 17.9380991189145 20.238218795141 15.4251093999362 15.001489926004 7.53673006017862 0 7.03634137887013 31.6363999216093 32.9031837365322 33.2643893676105 31.8860847392715 31.2427991703688 30.4904280061792 34.0182612724401 34.1237644464968 36.803046069585 37.0475451278489 35.0670272478293 34.1373051074627 33.281365657076 32.0563971774746 31.3218055035146 34.0236212064501 35.0904801905018 32.6234716117093 32.6234716117093 37.2907361150192 36.5848998905286 39.1691358086951 40.3427453205654 37.2058987258741 36.9257010766214 34.3221939858162 35.5087651151092 36.5192675172983 38.9352655057083 37.3338371989808 41.2243398976866 35.836336308278 36.9256266026726 34.5322544876526 33.7583367481279 30.7746291610476 33.2631898650746 36.0418284774788 34.4294771961469 34.2840983547767 29.3612397558414 30.8516271856121 33.9266031308765 31.7896256662453 32.5925558985484 31.0955672082051 32.2345373784083 32.1145449913275 32.7810021201305 32.7810021201305 35.1470226335034 37.2678534396603 37.3850411260975 36.2854681656445 35.8877095953475 29.2358222049594 29.8410907977574 35.5089256384926 29.5811206684263 32.2838380617918 32.2838380617918 28.820579452884 28.9870057094554 29.2066704709729
A3301 30.1347457264866 32.3514358259413 32.8671553378141 22.686035352172 23.6352596770165 29.7088236051177 24.4700980790842 27.7985952882515 25.3493274072509 26.5731631538287 26.2212509236306 27.4061781355956 27.1404974162229 30.1397909747231 28.9741574510804 24.3550918700792 23.5373150550355 24.003126879638 22.9428071516979 20.1500744415498 23.4562123967191 23.4562123967191 24.174993278179 24.5089983475457 19.2687700697268 21.4265162824011 16.9541764766089 16.5696952295448 10.310790464363 7.03634137887013 0 32.4094415255802 33.6471336074858 34.0004367619006 32.6532157681292 32.0253430894971 31.291792853718 34.73833905068 34.8416618432588 37.4696450476916 37.7098223278763 34.3538396689511 34.8549236120236 34.0170457271057 32.8195475288737 32.1024235845208 34.7435878976251 35.7889913241488 33.3736572763609 33.3736572763609 36.6208806557133 35.901877388237 39.7961216703336 40.9517667506543 37.8654063757409 37.5901250330456 35.0360257449386 36.1992057923927 37.1909532010138 39.5659575898271 37.9911239633681 41.8205248651903 36.5205846064928 37.590051875463 35.2418316777094 34.4838425933074 31.5687804642498 32.5104552413527 36.7222480248691 35.141129748487 34.998707118978 30.1925901505651 31.6438461631958 34.6485858297276 32.559029469565 33.3434371353644 31.8817251728949 32.9935675549038 32.8763455998382 33.5276632051803 33.5276632051803 35.8444319246379 37.9262837620561 38.0414431902892 36.9614028413425 36.5709967050394 30.0706401661155 30.6594324800705 36.1993632540684 30.4064598399748 33.0417357292258 33.0417357292258 29.667084453987 29.8287881081347 30.0422985139286
B4601 37.3366147367433 38.5290267201236 38.0900433184316 26.3389958046999 32.089895605938 26.5663828926709 30.5519950248752 30.8039413062679 29.1678058825137 29.7027591310976 28.0552579742194 28.6110206039561 33.740795781961 37.1366355503565 30.7983002777751 26.6555435134983 22.2792885882831 25.4159241421594 28.4730205633333 27.6740383753438 32.4390998642071 32.4390998642071 34.5986531529769 32.0363933675437 31.597632822729 33.4615256675484 30.4653114213526 28.4669264234831 31.8469668885437 31.6363999216093 32.4094415255802 0 27.7476251236029 32.141627214564 34.4030986976464 34.980050028552 33.8771338811299 34.008465122672 35.4164354502256 33.1551383649654 33.124465278703 34.0067787360109 30.5464466018553 31.4768438697402 32.72351448118 32.0042387817614 32.2694468499229 31.1554650101712 28.861148625791 28.861148625791 33.2270582507691 33.1178516815327 31.7124265864345 34.8429232413126 29.246133077725 27.6945843081278 25.8792967446954 24.2255773924998 34.648565626877 36.5610544158672 37.3926062210165 37.420296631641 35.8846624618374 37.3589895473633 34.785951187225 35.746699148313 35.1553865005066 32.3137339222814 35.7555673986583 35.9829112218564 36.3355143076302 21.4347894787889 22.1499683972686 24.1408699097609 19.5307936346683 20.1022013719891 13.0673065319522 17.279994212962 10.3903127960615 13.813692482461 13.813692482461 26.8017312873628 22.8390082972094 23.9800521267157 24.1194527301098 25.341738298704 18.5377263978083 22.7312538149571 26.0617727716286 22.663752999007 24.2279053985275 24.2279053985275 34.5289965101797 34.6680299411432 34.8519066910262
B1517 32.7341152316662 34.7855544730855 34.6304389230053 30.0982624083185 33.5786792474034 29.6819035777694 33.2236858280354 32.3519566641648 30.7981687767309 31.3052743159998 31.021608597879 31.5251201425149 33.9997147046854 37.3720349994484 24.0601704067116 27.3477841881203 27.1484327356111 28.7762106608914 30.4675007179782 29.7221819522053 34.8984283313733 34.8984283313733 27.3851583891713 29.2899539091478 33.7575132377964 33.3972843207348 31.7788121238035 31.7080116059017 33.1056943742311 32.9031837365322 33.6471336074858 27.7476251236029 0 19.3935839905882 22.9477689547372 23.6315805649982 22.1514581912794 35.7920549843118 37.6532628068272 35.1729455690023 35.4286959963248 35.6281447734793 32.3911700930979 33.2700195371148 34.4518635199897 33.76942107884 23.7073638348932 30.6176632027985 27.7559074793097 27.7559074793097 25.2080919547672 24.6847078167841 31.4882279590326 27.984945953137 27.7375773996216 26.8939082321629 25.0205975148476 24.9127939019292 29.5055249063629 32.4480199704081 36.0770106854767 37.8446759795879 31.3538753585582 30.063376390552 31.0875264374636 32.1589552069093 32.1625387679518 31.6302023389039 35.0224742129964 35.2545458061794 35.6143608674928 33.065615070644 34.3958631233467 35.946389248435 33.0133700188272 32.8911751082262 30.6705917777926 32.702591640419 28.2915694156404 29.8072239566183 29.8072239566183 38.5519299127813 36.0034831648273 36.750564621513 36.8416761290797 37.6532176579904 33.3703161507349 35.8827423701144 37.9877388113586 35.4139718190434 36.6830410407861 36.6830410407861 37.2588392197073 37.3877225837574 37.558286702138
B5801 32.2978482255397 34.3753327256624 34.2183576461524 29.995731362979 30.4129150197741 30.8855807780912 30.0205096559002 29.0528277453331 27.3119918717035 27.8825734106449 28.1231310490137 28.6775783496445 34.5441934339188 37.8680564592375 29.6357537444216 32.3618200971453 32.1935319590753 33.5776175450254 33.6223125320077 34.2032630022342 35.4290982103694 35.4290982103694 26.2599162222578 32.2509953334777 32.7533387611095 30.2561778815501 30.8144316838718 31.8805128566025 32.1811015970554 33.2643893676105 34.0004367619006 32.141627214564 19.3935839905882 0 13.9748559921024 17.3036094500541 14.9489531406049 33.8668613839547 35.8282193249958 36.9477712453674 37.191318879545 37.236919851137 33.643962311238 30.2346903407328 31.5305122064327 31.3088757383589 19.8998442204958 27.2406350880445 24.5836348004114 24.5836348004114 27.8738587210311 27.401439743196 32.4375184007655 29.0489466246196 29.9562163832484 29.2657171448096 29.0581520403483 29.728787395385 26.7996063403924 30.0086137633847 33.4595128476193 34.8915118617695 28.7193836981228 27.3046534495496 29.6606810441028 31.1671991041864 31.703318438296 29.6520151085892 32.7173134593903 32.9656169364385 33.0348028600142 33.0801118498714 34.409799476312 37.3789833997662 33.3300750074163 34.0578287622684 33.2643157151925 35.1466783636804 31.0844398373205 31.6906027080584 31.6906027080584 37.9232224369185 38.0276728186199 38.7357341481996 38.8221869553996 39.5931547113892 35.7688062423112 38.1234927570914 40.0462182983612 35.4275076741224 38.8776928327801 38.8776928327801 36.1823188864395 36.3150230620882 36.490601529709
B5802 30.1421001259036 32.3582864194011 32.1914771329307 33.091396162749 28.6617026709859 33.6980815477677 32.9070296441353 32.0266826255858 30.4563047660086 30.9690087022494 30.6822342732729 31.1912247274774 32.4640555075918 35.9805961595969 32.7654467389047 35.2503049632198 35.0958701274096 36.3696714310151 31.4813198579729 32.1010404815794 33.4041105255027 33.4041105255027 24.4905287815515 30.0123357971352 30.5515106009506 28.7339363819161 29.3211868791152 30.4396107071033 30.7542858801826 31.8860847392715 32.6532157681292 34.4030986976464 22.9477689547372 13.9748559921024 0 14.5605528741185 11.6647331731163 34.3593116927566 36.2940670082591 37.3996764691889 37.6403002113426 34.5150923510281 34.2186615752282 30.8729185533211 32.1430210154553 31.9256370335817 24.3166691798034 30.6161525995674 28.2781134448534 28.2781134448534 28.5648840361728 28.1040833332098 34.9802086900579 31.8632029149613 32.3707259727056 31.7328095194863 32.2439575734741 32.1603762415803 30.2244189356884 33.1030738753971 36.2606618803353 37.2671437059509 31.2296653840543 29.9338119857796 32.7879947541779 31.786709486828 33.0131822155938 32.0894219330919 34.9415454724029 33.4713295224435 33.6199167161372 35.2814795608121 36.5311278227213 39.9059519370231 35.5159527536571 36.8134798681135 35.454247982435 37.2260392736052 33.4175313271343 34.6351107981482 34.6351107981482 40.104181826837 39.9573885533076 40.6318360402284 40.7142628571364 41.4500530759612 32.925839397045 35.4697631793617 37.5286956874336 32.5547492694998 36.279173088702 36.279173088702 33.3745951286304 33.5184173254048 33.7085656769908
B5703 28.4245052727396 30.7646712967976 30.5891729211497 30.9188421516718 26.2630329550873 31.7828570144347 30.9428812491662 30.0049612564322 28.3227082038424 28.8733233279441 29.1056936010809 29.641767828522 32.0241658751637 35.584204360924 32.2381792289825 34.7607494165474 34.604129811339 35.8953854973031 31.0275007050197 31.6561068358066 32.9767630309586 32.9767630309586 23.6469046600184 28.6624737243665 29.2265615493852 28.4797963475865 28.6203092226482 30.1998278140787 30.0868110639862 31.2427991703688 32.0253430894971 34.980050028552 23.6315805649982 17.3036094500541 14.5605528741185 0 8.71456826239832 33.9193130826672 35.8778037231935 37.4121544421061 37.6526984424755 35.0246184847173 33.4019655110294 29.9651731181383 31.2721649394473 30.5187024625884 26.3707925554011 29.5771415116471 30.062767670326 30.062767670326 27.4444693882028 26.9645285514136 35.0612678036605 31.9521705053037 33.1200362318642 34.3067850431952 32.1697979477646 32.7768287056573 32.648653877304 35.3303354074087 34.9473618460679 37.3432390132404 30.7837700745052 29.4683151876723 30.0808593627243 28.7265695828792 34.9475363938576 34.331572932215 35.5113038341315 33.3516356420491 33.3263814417347 37.1771098930511 38.3650622311498 38.5667771533998 34.6569156157902 36.2400027593818 37.3411087141236 39.0273327297677 35.4130780927047 34.2231880455343 34.2231880455343 39.488665462383 39.1958135519599 39.8831418020196 39.9671127303437 40.7164070124072 35.8406110438982 38.190870636842 38.5736969967878 35.5000028169013 38.9437658682362 38.9437658682362 33.0373379678206 33.1826219578863 33.3746835190987
B5701 29.432933934625 31.698739722582 31.5284411286064 31.8483892842323 27.3512705372164 32.6878433060366 31.8717272829698 30.9619573024704 29.3346365240819 29.8666017484413 30.091302730191 30.6101208752922 30.8712050299304 34.5502489137198 31.5095842562227 34.0861174087047 33.9263835384793 35.2424800489409 29.8360503418264 30.489230885675 31.8582956229614 31.8582956229614 22.6435377094658 28.2817379239678 28.8532701786123 27.1768817195792 27.7970466057097 28.9743628057633 29.3047760612498 30.4904280061792 31.291792853718 33.8771338811299 22.1514581912794 14.9489531406049 11.6647331731163 8.71456826239832 0 35.0209009021755 36.9210035074888 38.0083806547977 38.245174859059 36.7207843053495 34.7154893383343 31.4226908459476 32.6714278843151 31.9509796406933 24.8892547096131 31.0728724130873 28.7719707354223 28.7719707354223 28.79483634265 28.3377751420255 36.314823419645 33.3228915311982 33.7920774738695 33.1814978564862 30.9669533535348 31.5971011328571 31.3814069155607 34.1627092017012 36.6471035690408 38.5226089459164 32.7006513696593 31.465436593189 31.5330303015743 30.2438373887971 33.9641840767594 33.2071257413224 36.5649613701423 34.471369279447 34.4469360030758 36.1413032415822 37.3622041641015 40.1134441303661 36.37023370835 37.0383004469698 36.3099807215592 38.041937384944 34.3240790116792 34.8739774043627 34.8739774043627 40.6210635015874 40.7185940327021 41.3806367761541 41.4615749821446 42.1843323996007 34.7650068315828 37.1833148065096 39.1522387610211 34.4137545176344 37.9562010743963 37.9562010743963 33.7792007010231 33.9213074630091 34.1092098999669
B4201 36.3501898206873 34.1883576674867 33.6928671976726 30.1103204898254 35.1078467012718 36.6791221268994 35.5831097572992 35.7996661995611 34.4019505260966 34.8566665072838 33.9292911803356 34.3902573412878 32.364174638016 34.9176201938219 34.602418990585 33.52880403474 34.6021473322105 34.208877502777 35.8103420815831 34.5555393533367 32.3612221648071 32.3612221648071 33.4872498124286 34.2828616075146 34.261738134543 34.6573715102574 33.5849713413604 32.0028404989307 34.8431399273946 34.0182612724401 34.73833905068 34.008465122672 35.7920549843118 33.8668613839547 34.3593116927566 33.9193130826672 35.0209009021755 0 13.383945606584 13.9105176035976 14.9255452161722 25.3364500275788 20.7605804350456 19.3208540183916 17.1247978090254 18.9452421467766 29.6428558003442 25.3255779795842 25.8910718202241 25.8910718202241 31.6539934289498 30.8430737767817 29.2917684682916 32.6551527327618 26.3533641116272 27.7578763596929 30.2085964586242 30.0749181212518 30.7893260725207 27.671006486935 23.4869602119985 25.6639182511167 24.7908995399522 26.8807328769139 28.3235255573878 27.6316666164023 24.4069805588483 25.890042487412 25.5560971198655 23.2397719438036 24.2579038665751 31.3275326190876 33.471794095925 34.2826588817145 30.0129338785797 31.7440230594674 32.3716295542872 33.4681804106527 33.3741501764464 32.7991158417418 32.7991158417418 29.3756242486862 29.7086384743562 30.5945387283417 30.7039232020926 31.6731210966018 33.2253547761344 35.0113610132482 30.8032611909843 28.8917012306302 32.0736511797457 32.0736511797457 31.2224934942743 31.3761820494464 31.5792320995935
B0801 35.9867600653351 33.8016922653289 33.5104953708536 31.9450309124909 37.4470973507961 38.9240568286503 37.8930323410518 38.0964604655078 35.8233778418507 37.2117105223611 35.3697186870351 36.7751818486326 34.8847244506819 37.2658610527115 36.0159353620033 34.9857242314633 36.209973764144 35.8343536288852 38.2901841207378 36.1654379207552 34.07495121053 34.07495121053 35.9321596901717 33.8972742266985 34.0824104194524 34.9622081682493 36.0232494369955 33.7347802719982 34.946152864085 34.1237644464968 34.8416618432588 35.4164354502256 37.6532628068272 35.8282193249958 36.2940670082591 35.8778037231935 36.9210035074888 13.383945606584 0 19.3036913568364 20.0474911148503 26.4026987256985 24.700844115131 23.5037316186175 21.7345048252772 23.1959522330945 29.7935815235429 25.5018332674339 26.0635032181017 26.0635032181017 33.4614449777651 30.9879621788849 29.3297579260382 32.6892337016333 27.380040175281 29.8025619704078 32.097543519715 31.9717641052226 32.6446871634574 29.7216688629693 23.5343217450599 25.7072693999188 25.8796348505925 27.888001004016 30.3301022088617 29.6850467407414 25.23936805865 25.9330156364431 25.5996308567135 23.2876362046473 24.3037630831112 29.850860959108 32.0939340062885 35.6798108178841 31.5994367038401 33.2480255052838 33.847756203329 34.897955527509 34.8077879216706 34.2568270568072 34.2568270568072 27.7954474689651 31.3105637125875 32.1523560567496 32.256458268074 31.2221908263978 34.6651467615529 33.6965131727305 33.4139656431259 30.536512571019 31.6284318296055 31.6284318296055 32.3401097709949 32.4885118157173 32.6846523616207
B0704 38.6941881940945 36.6708017365315 36.2092971486606 32.9019042002131 37.5295190483438 35.2955507111024 37.974486171639 38.1774802730615 36.8700162733894 37.2946524316825 36.4293933520722 36.8591060662084 33.2862869662568 34.8671636357189 32.480845124473 31.3346230231034 33.4521254930087 32.061272588592 34.3226907453364 33.0113889438175 32.306773283632 32.306773283632 36.3127801194015 32.6085648258245 36.206137601241 37.0443774411178 36.4029174654999 34.5736069856762 37.5668271218105 36.803046069585 37.4696450476916 33.1551383649654 35.1729455690023 36.9477712453674 37.3996764691889 37.4121544421061 38.0083806547977 13.9105176035976 19.3036913568364 0 5.41012014654019 23.6633091515113 18.6820287977511 24.9488456646796 22.0626652968312 23.5037167273604 33.1190639964356 29.318226412933 29.8080710546657 29.8080710546657 31.2352173035502 30.4131336760946 28.8387100959804 32.2493798389985 25.242569203629 26.7055649631308 29.244602920881 29.1064975563876 34.1490278046096 31.3665123977786 27.2972489456355 30.1294905366818 28.4269449642412 30.2667523860754 30.2519685309898 29.605210690012 26.2880505172978 28.8586347563429 27.6780346123058 25.5547745049726 26.4840593565261 32.1453791391547 34.2384593695452 31.8241134990435 30.7836726204006 29.9119290584877 30.5771630469538 30.4403777900341 32.504175116437 31.9134689433787 31.9134689433787 30.2462956409541 28.2952239786152 29.2240021215439 29.3384968940128 30.3513278127992 31.4795918016737 33.3591951341755 28.9116135834719 29.7765259894434 30.2615201204434 30.2615201204434 33.7930702955502 33.9351189772483 34.1229453593912
B0702 38.9268108120868 36.742714924186 36.2821250755796 32.8709948130567 37.7693155881861 35.2667392878899 38.2114904184592 38.4132320952039 37.1140741498424 37.5359494351748 36.4014793655423 36.8315177531418 32.8436828020245 34.4448791549629 32.4495346653846 31.3021660592362 33.421724970444 32.029551979383 34.5847292890952 33.2837527932173 32.3883775450392 32.3883775450392 36.5605579826129 32.8842652343032 36.4546403081967 37.2872940825692 36.6500859480575 34.5441934339188 37.806387026533 37.0475451278489 37.7098223278763 33.124465278703 35.4286959963248 37.191318879545 37.6403002113426 37.6526984424755 38.245174859059 14.9255452161722 20.0474911148503 5.41012014654019 0 24.0418094160984 19.1591910058854 25.3081271531498 22.4681463409868 23.884746178262 33.3905495612157 29.6245641318147 30.1094254345712 30.1094254345712 31.5229313357752 30.7085509264114 29.1500874784279 32.5281247538188 25.5977284148418 27.0415162296791 29.5517038425875 29.0715531060864 34.412388757539 31.8296638373703 27.8282087098685 30.6113639029691 28.7427834421094 30.5635845410842 30.5489443352794 29.9086091284767 26.6292696107122 29.1697994508019 28.0023213323467 25.9056538230557 26.8227850902922 32.4250181187305 34.5011376624018 32.1065507334562 31.075567573256 30.2122475165288 30.5439011915636 30.4069663070817 32.7807534995765 32.1951223013673 32.1951223013673 30.7263372369699 27.7731939106758 28.7188596570268 28.8353602370423 29.8652590814143 31.4472844614603 33.3287098460171 28.4009154782025 29.8650447848316 29.7739852891748 29.7739852891748 33.3571911287506 33.5010880420323 33.6913341973867
B1402 36.3852525070254 38.2413271213225 37.9841809178505 33.5333490722296 35.144148872892 35.6888315863661 37.734175491191 37.9384554245425 36.6224589562197 37.0499325235553 36.8105623428928 37.235876517144 36.6311875319379 38.9055818617329 34.5769590912793 33.5025282628043 34.7790267258875 34.3877798062044 32.764250334778 31.3879084999303 35.9755444712099 35.9755444712099 34.5521374157953 30.2747601146565 34.3243412172761 35.8834376837003 34.6468555571786 34.0114671838778 35.8677947468199 35.0670272478293 34.3538396689511 34.0067787360109 35.6281447734793 37.236919851137 34.5150923510281 35.0246184847173 36.7207843053495 25.3364500275788 26.4026987256985 23.6633091515113 24.0418094160984 0 18.4458396393333 23.6226310981652 21.8630281525684 23.3164212519846 32.6401348036432 26.8203281113412 29.2750251921326 29.2750251921326 26.6669720815844 26.3016254250569 25.2568446168558 29.0905396993593 21.0586063166583 25.5022548022719 28.1500373001529 28.8179874384038 33.5781104292663 36.1909864469041 31.0298275857279 32.8423385281864 24.0011208071623 26.154137340008 29.2849551817994 28.1593838711006 28.3305947696126 26.9559900578703 27.6173315148296 25.7319898181233 25.924972516861 33.1671494102222 35.1995241445108 31.9427800919081 29.5746259486067 29.3512027010819 32.369857892799 33.466466798872 32.6742834657472 31.3657217356783 31.3657217356783 35.1771857885192 32.8789704826657 33.6815869578617 33.7809768952883 34.6642481528159 29.5789604279799 31.5719194855175 31.3265989216831 31.8666957810188 33.2713450284175 33.2713450284175 36.0348608988574 36.1681061157479 36.3443943408058
B5501 36.0435236901166 37.9163302549179 37.4701694685252 30.400057565735 34.7262350392322 33.2248205412761 35.4127660597135 35.6303578427161 34.2257286262835 34.6827550808756 34.4914815570453 34.9450325511366 36.0325394608817 38.342460797398 31.4741338244597 30.2898398807257 31.4738351651018 31.0409568151499 31.8595527275572 30.4423356528372 35.1535887214947 35.1535887214947 33.6081746008319 29.7889123668522 33.6889477425461 34.7742275255684 33.7055455377895 32.8390879897722 34.9593749944132 34.1373051074627 34.8549236120236 30.5464466018553 32.3911700930979 33.643962311238 34.2186615752282 33.4019655110294 34.7154893383343 20.7605804350456 24.700844115131 18.6820287977511 19.1591910058854 18.4458396393333 0 14.7573608751701 11.7363963804909 14.2620650678645 29.3879363004618 23.6345128995712 25.5988183321028 25.5988183321028 25.3965706346349 24.378385918678 21.4676640555045 25.8691302520978 21.5072150684369 23.4966040099415 24.9404330355349 26.096175965072 31.7509732134308 34.502497011086 29.7427302042028 30.0261819084612 24.5747594087918 26.6815273176031 27.1496592980464 25.4060170038517 26.2775759917082 26.9698164621119 26.1331513599106 24.3469443667989 23.3326980865908 30.4610505399929 32.6622457892901 28.5835617094861 26.3110376078178 25.0919608639899 28.7129256607543 29.9437606188668 29.0556913529863 27.7798074147392 27.7798074147392 32.9319115752487 29.9773064166879 30.855493838213 30.9639564655423 31.9252611578981 29.4092349441464 32.2174750717681 32.4769703020463 31.7092179026856 33.1205464930759 33.1205464930759 36.1254951523159 36.2584073009281 36.4342586036823
B5601 35.2339225747006 37.1475678880866 36.6920604490944 29.4356450583302 33.8851752245728 36.3547575978716 34.5884041262386 34.8111490761221 33.3720571736295 33.8406146516283 33.6445537940392 34.1093682146122 36.7593933573447 39.8991403416164 35.7391773828106 34.7007507123405 34.7617893670622 35.3582903998482 35.1114055543209 33.8306887307959 36.8452425694281 36.8452425694281 32.7384040539547 33.2985975680658 33.2768493099933 33.9343572209641 32.8383541000459 31.9483865007296 34.1240618918674 33.281365657076 34.0170457271057 31.4768438697402 33.2700195371148 30.2346903407328 30.8729185533211 29.9651731181383 31.4226908459476 19.3208540183916 23.5037316186175 24.9488456646796 25.3081271531498 23.6226310981652 14.7573608751701 0 8.94632326713047 12.0706337861771 25.4139941764375 18.4610535994022 20.9169739685261 20.9169739685261 26.5083401970021 25.5345256466612 22.7720640259068 26.9614205857184 22.809353344626 24.6940620392839 26.0716608600219 27.1793432591739 28.1130681356553 31.1872185358041 28.7562810530152 26.1494149074124 23.3711895289906 25.5772867990332 27.1117078030876 25.3654568261642 26.2383631349214 25.8778805159928 26.0937214670503 24.304616845365 23.2885272183537 31.3174823381446 33.4623878406787 33.0219124219055 27.9501091232217 29.1098986600778 32.2833052830716 34.2060740220213 30.0323076036458 28.7997222208826 28.7997222208826 33.7256564057692 33.4128508212035 34.2029413939796 34.3008206898902 35.1710392226332 32.9041456354667 35.4364981339861 35.672584711512 32.5328080558688 36.2594856554805 36.2594856554805 35.3177731461087 35.4537134867421 35.6335361702989
B5502 34.0792106716103 36.054196704406 35.584696148766 28.0431899041461 32.6828456533393 35.2367946896422 33.4113902733783 33.6419291955738 32.1505443188758 32.6366435161461 32.4333054128006 32.9152289981401 35.6541203789969 37.987059638777 33.5911312700242 32.4841099616413 33.5908514330911 33.1855992864375 33.9525271518925 32.6263513130108 34.7656036910047 34.7656036910047 31.4923228739958 32.074287209539 32.0517082228077 32.73383417811 31.5962149631882 30.670224974721 32.930455508541 32.0563971774746 32.8195475288737 32.72351448118 34.4518635199897 31.5305122064327 32.1430210154553 31.2721649394473 32.6714278843151 17.1247978090254 21.7345048252772 22.0626652968312 22.4681463409868 21.8630281525684 11.7363963804909 8.94632326713047 0 8.1033017961816 26.9426761848188 20.5145606825981 22.749868131486 22.749868131486 27.9772907909254 27.056398503866 24.466376928348 28.4069516139976 24.5010877309559 26.2646797048812 27.5638930486969 28.6138672674632 29.5022253397943 32.4450196486302 27.3292334323523 27.6374492310705 21.5911046498321 23.961654784259 24.4818504202603 22.5327029004512 23.5110186933701 24.2822568967549 23.3494882170895 21.3314486146628 20.1661052263445 30.0124640774462 32.2442971701974 30.8992394728414 26.4796506774542 27.7010739863999 31.0189474353983 32.1616510770203 31.3364994854243 30.1572661227771 30.1572661227771 32.517429172676 32.1928858600778 33.0121871435384 33.1135863355209 34.0141926260201 31.6645874756012 34.2886088956668 34.5325440707747 31.2785373698963 35.1384917149271 35.1384917149271 34.1658952758449 34.3064002774992 34.4922049164735
B5401 33.3891524300932 35.4026552676491 34.9243969167687 27.2004301436577 31.9626547708415 34.5698510265809 32.7072453746872 32.9427123959154 31.4181539877823 31.9154100709986 31.7074470747804 32.2002360239797 34.9951310899102 37.3692333343889 32.8908345895935 31.7594127779466 32.8905487944485 32.4765592389342 33.259840649047 31.904885205874 34.0894426472478 34.0894426472478 30.7442563741587 31.3401148689662 31.3170065619305 32.01479033197 30.8506677399372 29.9015986194718 32.2158004711974 31.3218055035146 32.1024235845208 32.0042387817614 33.76942107884 31.3088757383589 31.9256370335817 30.5187024625884 31.9509796406933 18.9452421467766 23.1959522330945 23.5037167273604 23.884746178262 23.3164212519846 14.2620650678645 12.0706337861771 8.1033017961816 0 26.6829589813424 20.1722507420466 22.441679972765 22.441679972765 27.7272663636356 26.7977834904307 25.5070990118437 29.3080773849122 25.806332556177 27.4863038621056 26.7060124316604 27.788420250169 30.3708709127677 33.236844013835 27.0732247802141 28.5628622515321 23.0616413119275 25.2947504435209 23.5117821527846 21.4747665877886 24.8682830127052 23.9937596053641 24.4378210976347 22.5175309481302 21.4168228269274 28.897828638152 31.2094729208937 29.8177715465123 25.2092919376963 26.4893563530713 29.9418035528924 31.1240791028425 30.2706574094452 29.0481875510332 29.0481875510332 31.491581414721 31.1563540870879 32.0022030491652 32.1067921163108 33.034857347959 30.6101715120971 33.3173408302643 33.5683347814574 30.2106504398697 34.191374643322 34.191374643322 33.4776238702809 33.6210053389246 33.8105767475209
